tempo,direita,esquerda
7593,28.86,33.744
7594,28.767,33.669
7595,28.87,33.594
7596,28.963,33.659
7597,28.781,33.659
7598,28.816,33.702
7599,28.806,33.655
7600,28.885,33.669
7601,28.909,33.617
7602,28.88,33.565
7603,28.845,33.65
7604,28.806,33.655
7605,28.791,33.612
7606,28.84,33.664
7607,28.85,33.645
7608,28.767,33.565
7609,28.855,33.645
7610,28.909,33.641
7611,28.909,33.645
7612,28.978,33.749
7613,28.924,33.551
7614,28.88,33.636
7615,28.885,33.673
7616,28.87,33.631
7617,28.86,33.669
7618,28.958,33.664
7619,28.831,33.608
7620,28.831,33.617
7621,28.742,33.405
7622,28.821,33.514
7623,28.806,33.603
7624,28.963,33.551
7625,28.899,33.523
7626,28.86,33.49
7627,28.904,33.617
7628,28.855,33.636
7629,28.678,33.57
7630,28.776,33.546
7631,28.865,33.584
7632,28.85,33.565
7633,28.84,33.514
7634,28.875,33.556
7635,28.767,33.598
7636,28.85,33.622
7637,28.899,33.702
7638,28.939,33.725
7639,28.865,33.72
7640,28.963,33.641
7641,28.899,33.612
7642,28.894,33.692
7643,28.86,33.608
7644,28.855,33.697
7645,28.831,33.626
7646,28.885,33.664
7647,28.88,33.678
7648,29.037,33.669
7649,28.934,33.584
7650,28.953,33.641
7651,28.885,33.683
7652,28.875,33.688
7653,28.855,33.683
7654,28.801,33.702
7655,28.894,33.73
7656,28.948,33.645
7657,28.919,33.626
7658,28.904,33.753
7659,28.914,33.767
7660,28.909,33.753
7661,28.968,33.659
7662,28.968,33.594
7663,29.002,33.688
7664,28.929,33.697
7665,28.919,33.669
7666,28.904,33.706
7667,28.939,33.702
7668,28.875,33.626
7669,28.934,33.575
7670,28.978,33.645
7671,28.84,33.608
7672,28.88,33.688
7673,28.85,33.631
7674,28.865,33.65
7675,28.85,33.636
7676,28.84,33.622
7677,28.934,33.641
7678,28.993,33.65
7679,28.963,33.636
7680,28.988,33.659
7681,28.939,33.673
7682,29.095,33.65
7683,29.042,33.669
7684,28.914,33.716
7685,28.988,33.655
7686,28.924,33.65
7687,29.042,33.645
7688,28.973,33.702
7689,28.943,33.678
7690,28.968,33.664
7691,28.934,33.688
7692,28.943,33.622
7693,28.85,33.641
7694,28.86,33.702
7695,28.909,33.669
7696,29.066,33.678
7697,29.046,33.575
7698,29.032,33.608
7699,28.826,33.575
7700,28.997,33.556
7701,28.826,33.551
7702,28.831,33.579
7703,28.875,33.589
7704,28.919,33.603
7705,28.889,33.598
7706,28.835,33.641
7707,28.826,33.561
7708,28.885,33.641
7709,28.919,33.659
7710,28.953,33.631
7711,28.776,33.57
7712,28.806,33.617
7713,28.816,33.485
7714,28.86,33.495
7715,28.865,33.537
7716,28.914,33.415
7717,28.953,33.504
7718,28.919,33.495
7719,28.973,33.504
7720,28.894,33.598
7721,28.978,33.589
7722,28.988,33.537
7723,28.855,33.476
7724,28.875,33.481
7725,28.929,33.457
7726,28.939,33.537
7727,28.924,33.518
7728,28.875,33.466
7729,28.939,33.575
7730,28.914,33.49
7731,28.943,33.419
7732,28.968,33.471
7733,28.934,33.476
7734,28.855,33.523
7735,28.875,33.471
7736,28.875,33.405
7737,28.85,33.476
7738,28.84,33.514
7739,28.904,33.495
7740,28.889,33.537
7741,28.88,33.537
7742,28.865,33.589
7743,28.904,33.551
7744,28.875,33.504
7745,28.909,33.514
7746,28.811,33.499
7747,28.767,33.471
7748,28.865,33.476
7749,28.821,33.514
7750,28.786,33.433
7751,28.85,33.495
7752,28.821,33.41
7753,28.84,33.485
7754,28.826,33.509
7755,28.84,33.504
7756,28.88,33.49
7757,28.939,33.424
7758,28.894,33.405
7759,28.909,33.481
7760,29.012,33.645
7761,28.943,33.664
7762,28.87,33.556
7763,28.88,33.608
7764,28.919,33.551
7765,28.953,33.589
7766,28.889,33.594
7767,28.943,33.608
7768,28.953,33.626
7769,29.11,33.57
7770,29.046,33.594
7771,28.978,33.598
7772,29.027,33.575
7773,28.993,33.608
7774,28.948,33.645
7775,28.806,33.631
7776,28.988,33.612
7777,28.904,33.532
7778,28.963,33.579
7779,28.983,33.556
7780,29.012,33.584
7781,29.042,33.594
7782,28.943,33.565
7783,29.002,33.532
7784,28.993,33.485
7785,28.929,33.57
7786,28.835,33.565
7787,28.939,33.57
7788,28.968,33.542
7789,29.071,33.49
7790,29.051,33.495
7791,28.948,33.594
7792,29.012,33.603
7793,28.924,33.598
7794,28.953,33.579
7795,28.968,33.579
7796,28.904,33.561
7797,29.017,33.594
7798,28.963,33.584
7799,28.904,33.617
7800,28.958,33.603
7801,28.993,33.617
7802,29.027,33.603
7803,29.042,33.589
7804,28.87,33.556
7805,28.939,33.584
7806,28.958,33.579
7807,28.973,33.612
7808,28.948,33.584
7809,28.904,33.518
7810,28.919,33.542
7811,28.914,33.57
7812,28.914,33.523
7813,28.914,33.523
7814,28.889,33.542
7815,28.968,33.509
7816,28.899,33.608
7817,28.983,33.575
7818,28.943,33.556
7819,28.939,33.481
7820,28.899,33.485
7821,28.875,33.457
7822,28.924,33.504
7823,29.002,33.523
7824,28.988,33.466
7825,28.88,33.523
7826,28.87,33.518
7827,28.924,33.518
7828,28.924,33.537
7829,28.894,33.542
7830,28.939,33.509
7831,28.904,33.57
7832,28.899,33.565
7833,28.983,33.438
7834,28.899,33.528
7835,28.934,33.433
7836,28.958,33.495
7837,29.027,33.514
7838,28.904,33.476
7839,28.968,33.57
7840,29.076,33.537
7841,29.091,33.57
7842,29.017,33.41
7843,28.968,33.532
7844,29.061,33.509
7845,28.914,33.49
7846,28.939,33.452
7847,29.027,33.471
7848,29.012,33.471
7849,29.017,33.514
7850,29.012,33.504
7851,28.939,33.509
7852,28.904,33.532
7853,29.002,33.504
7854,28.939,33.514
7855,28.948,33.509
7856,28.909,33.518
7857,28.889,33.514
7858,28.889,33.518
7859,29.046,33.537
7860,28.924,33.514
7861,28.885,33.579
7862,28.963,33.565
7863,28.948,33.551
7864,28.924,33.598
7865,28.875,33.518
7866,28.894,33.537
7867,28.924,33.528
7868,28.973,33.481
7869,28.875,33.532
7870,28.939,33.546
7871,28.875,33.462
7872,28.924,33.481
7873,28.904,33.495
7874,28.845,33.518
7875,29.022,33.452
7876,28.963,33.49
7877,28.963,33.509
7878,28.997,33.499
7879,28.924,33.485
7880,29.032,33.514
7881,28.997,33.462
7882,28.983,33.523
7883,29.012,33.523
7884,28.914,33.499
7885,28.988,33.499
7886,28.943,33.504
7887,29.017,33.514
7888,29.032,33.49
7889,28.997,33.462
7890,28.904,33.41
7891,28.934,33.561
7892,28.958,33.561
7893,28.988,33.485
7894,28.983,33.429
7895,28.929,33.528
7896,28.939,33.481
7897,28.973,33.499
7898,28.904,33.424
7899,28.988,33.386
7900,28.973,33.462
7901,28.939,33.523
7902,28.919,33.532
7903,28.993,33.579
7904,29.081,33.481
7905,28.983,33.514
7906,28.958,33.509
7907,28.958,33.523
7908,28.929,33.528
7909,28.963,33.622
7910,28.978,33.518
7911,29.007,33.57
7912,29.022,33.579
7913,29.1,33.514
7914,29.1,33.49
7915,29.012,33.452
7916,29.051,33.499
7917,29.056,33.528
7918,29.051,33.546
7919,29.076,33.443
7920,29.002,33.433
7921,29.051,33.466
7922,29.086,33.537
7923,29.037,33.41
7924,29.061,33.443
7925,29.095,33.485
7926,28.885,33.514
7927,28.988,33.443
7928,29.086,33.476
7929,28.943,33.443
7930,29.066,33.438
7931,29.061,33.438
7932,29.032,33.509
7933,29.056,33.514
7934,28.997,33.504
7935,29.081,33.457
7936,29.037,33.429
7937,29.002,33.448
7938,29.002,33.41
7939,29.091,33.415
7940,29.007,33.424
7941,29.007,33.415
7942,29.071,33.396
7943,29.017,33.386
7944,28.993,33.391
7945,28.929,33.372
7946,28.993,33.264
7947,28.983,33.372
7948,29.042,33.485
7949,29.091,33.415
7950,28.988,33.419
7951,29.017,33.438
7952,29.012,33.391
7953,29.061,33.433
7954,29.071,33.4
7955,29.037,33.306
7956,29.027,33.33
7957,29.061,33.283
7958,29.115,33.32
7959,29.115,33.283
7960,28.973,33.245
7961,29.042,33.231
7962,29.037,33.278
7963,29.037,33.254
7964,29.007,33.273
7965,29.037,33.301
7966,29.081,33.264
7967,29.091,33.306
7968,29.091,33.287
7969,29.066,33.339
7970,29.071,33.273
7971,29.002,33.273
7972,29.037,33.184
7973,28.943,33.184
7974,29.022,33.15
7975,29.071,33.264
7976,29.027,33.221
7977,29.125,33.301
7978,29.061,33.382
7979,29.115,33.334
7980,29.095,33.268
7981,29.017,33.254
7982,29.046,33.226
7983,29.056,33.202
7984,29.12,33.377
7985,29.091,33.377
7986,29.027,33.367
7987,29.007,33.264
7988,29.237,33.264
7989,29.179,33.245
7990,29.223,33.268
7991,29.252,33.231
7992,29.174,33.339
7993,29.061,33.278
7994,29.115,33.245
7995,29.169,33.273
7996,29.159,33.259
7997,29.125,33.207
7998,29.233,33.221
7999,29.218,33.24
8000,29.257,33.301
8001,29.203,33.396
8002,29.233,33.287
8003,29.316,33.419
8004,29.193,33.292
8005,29.154,33.391
8006,29.174,33.25
8007,29.218,33.353
8008,29.208,33.382
8009,29.257,33.391
8010,29.247,33.438
8011,29.144,33.32
8012,29.135,33.33
8013,29.081,33.32
8014,29.218,33.4
8015,29.218,33.358
8016,29.135,33.334
8017,29.179,33.235
8018,29.252,33.325
8019,29.203,33.264
8020,29.321,33.316
8021,29.272,33.339
8022,29.345,33.311
8023,29.335,33.287
8024,29.277,33.344
8025,29.218,33.33
8026,29.257,33.334
8027,29.36,33.334
8028,29.267,33.405
8029,29.418,33.311
8030,29.379,33.221
8031,29.438,33.334
8032,29.247,33.325
8033,29.423,33.349
8034,29.335,33.344
8035,29.409,33.334
8036,29.418,33.358
8037,29.453,33.419
8038,29.433,33.382
8039,29.443,33.429
8040,29.389,33.438
8041,29.453,33.433
8042,29.433,33.32
8043,29.418,33.353
8044,29.492,33.353
8045,29.521,33.292
8046,29.482,33.32
8047,29.477,33.41
8048,29.443,33.358
8049,29.599,33.254
8050,29.545,33.363
8051,29.555,33.382
8052,29.443,33.429
8053,29.545,33.334
8054,29.609,33.32
8055,29.55,33.4
8056,29.575,33.339
8057,29.531,33.405
8058,29.648,33.349
8059,29.682,33.311
8060,29.604,33.33
8061,29.511,33.419
8062,29.633,33.415
8063,29.599,33.391
8064,29.599,33.41
8065,29.599,33.311
8066,29.614,33.339
8067,29.643,33.382
8068,29.638,33.349
8069,29.589,33.41
8070,29.623,33.443
8071,29.609,33.415
8072,29.589,33.4
8073,29.526,33.372
8074,29.531,33.391
8075,29.575,33.32
8076,29.594,33.339
8077,29.648,33.334
8078,29.633,33.259
8079,29.536,33.273
8080,29.56,33.25
8081,29.633,33.353
8082,29.653,33.325
8083,29.594,33.306
8084,29.653,33.363
8085,29.692,33.283
8086,29.638,33.311
8087,29.609,33.24
8088,29.633,33.325
8089,29.623,33.292
8090,29.682,33.292
8091,29.653,33.301
8092,29.701,33.363
8093,29.697,33.292
8094,29.716,33.24
8095,29.672,33.25
8096,29.745,33.207
8097,29.662,33.396
8098,29.716,33.235
8099,29.74,33.278
8100,29.653,33.287
8101,29.818,33.24
8102,29.716,33.231
8103,29.662,33.259
8104,29.638,33.287
8105,29.721,33.254
8106,29.716,33.358
8107,29.755,33.259
8108,29.726,33.311
8109,29.731,33.297
8110,29.74,33.292
8111,29.799,33.268
8112,29.828,33.259
8113,29.809,33.245
8114,29.736,33.292
8115,29.813,33.235
8116,29.779,33.212
8117,29.789,33.188
8118,29.828,33.212
8119,29.813,33.174
8120,29.794,33.254
8121,29.843,33.179
8122,29.784,33.25
8123,29.833,33.174
8124,29.862,33.278
8125,29.843,33.297
8126,29.843,33.212
8127,29.867,33.231
8128,29.799,33.193
8129,29.857,33.349
8130,29.955,33.301
8131,29.896,33.297
8132,29.848,33.278
8133,29.891,33.339
8134,29.969,33.316
8135,29.911,33.349
8136,29.872,33.292
8137,29.925,33.212
8138,29.993,33.283
8139,29.896,33.358
8140,30.023,33.382
8141,30.11,33.386
8142,30.086,33.363
8143,30.081,33.353
8144,29.974,33.292
8145,30.076,33.283
8146,30.076,33.33
8147,30.057,33.353
8148,30.1,33.382
8149,30.076,33.391
8150,30.163,33.443
8151,30.193,33.433
8152,30.197,33.438
8153,30.139,33.311
8154,30.134,33.32
8155,30.159,33.363
8156,30.183,33.283
8157,30.168,33.358
8158,30.178,33.339
8159,30.1,33.443
8160,30.178,33.386
8161,30.275,33.377
8162,30.256,33.367
8163,30.178,33.377
8164,30.188,33.429
8165,30.178,33.415
8166,30.26,33.231
8167,30.197,33.278
8168,30.217,33.264
8169,30.26,33.311
8170,30.183,33.278
8171,30.207,33.363
8172,30.197,33.32
8173,30.275,33.424
8174,30.236,33.254
8175,30.197,33.278
8176,30.236,33.363
8177,30.246,33.372
8178,30.222,33.316
8179,30.154,33.301
8180,30.285,33.386
8181,30.27,33.316
8182,30.27,33.306
8183,30.212,33.301
8184,30.289,33.344
8185,30.333,33.32
8186,30.328,33.311
8187,30.333,33.334
8188,30.338,33.415
8189,30.28,33.339
8190,30.377,33.306
8191,30.391,33.334
8192,30.328,33.301
8193,30.348,33.311
8194,30.357,33.32
8195,30.323,33.325
8196,30.27,33.245
8197,30.362,33.367
8198,30.401,33.358
8199,30.435,33.301
8200,30.348,33.264
8201,30.367,33.325
8202,30.444,33.33
8203,30.323,33.358
8204,30.396,33.334
8205,30.386,33.287
8206,30.382,33.429
8207,30.425,33.297
8208,30.483,33.339
8209,30.42,33.32
8210,30.604,33.33
8211,30.527,33.311
8212,30.532,33.363
8213,30.488,33.283
8214,30.551,33.273
8215,30.522,33.287
8216,30.474,33.367
8217,30.633,33.301
8218,30.561,33.316
8219,30.57,33.287
8220,30.58,33.245
8221,30.536,33.306
8222,30.536,33.301
8223,30.551,33.287
8224,30.527,33.24
8225,30.532,33.245
8226,30.57,33.297
8227,30.691,33.259
8228,30.57,33.24
8229,30.662,33.339
8230,30.628,33.32
8231,30.725,33.273
8232,30.71,33.297
8233,30.58,33.297
8234,30.541,33.268
8235,30.662,33.231
8236,30.677,33.334
8237,30.744,33.278
8238,30.677,33.292
8239,30.672,33.358
8240,30.696,33.372
8241,30.725,33.33
8242,30.749,33.358
8243,30.739,33.32
8244,30.85,33.419
8245,30.792,33.339
8246,30.826,33.429
8247,30.744,33.443
8248,30.783,33.339
8249,30.783,33.429
8250,30.773,33.372
8251,30.792,33.349
8252,30.841,33.32
8253,30.759,33.386
8254,30.831,33.358
8255,30.826,33.4
8256,30.841,33.41
8257,30.759,33.419
8258,30.768,33.391
8259,30.773,33.339
8260,30.821,33.377
8261,30.918,33.344
8262,30.836,33.344
8263,30.826,33.372
8264,30.923,33.33
8265,30.821,33.316
8266,30.855,33.419
8267,30.952,33.433
8268,30.899,33.429
8269,30.802,33.325
8270,30.913,33.391
8271,30.932,33.396
8272,31.014,33.32
8273,31,33.367
8274,30.874,33.382
8275,30.889,33.358
8276,30.966,33.33
8277,30.942,33.339
8278,30.942,33.377
8279,30.908,33.353
8280,31.005,33.339
8281,30.855,33.349
8282,31.024,33.301
8283,31.029,33.367
8284,30.971,33.363
8285,30.918,33.339
8286,30.961,33.353
8287,30.961,33.316
8288,31.033,33.372
8289,30.98,33.372
8290,30.99,33.367
8291,31.024,33.235
8292,30.99,33.306
8293,31.144,33.358
8294,30.937,33.424
8295,30.976,33.339
8296,30.942,33.292
8297,30.942,33.273
8298,31.019,33.259
8299,31.019,33.386
8300,31.019,33.41
8301,30.99,33.424
8302,31.014,33.448
8303,31.005,33.391
8304,31.11,33.377
8305,31.077,33.325
8306,30.947,33.334
8307,30.99,33.358
8308,31.057,33.325
8309,31.062,33.344
8310,30.961,33.339
8311,30.952,33.245
8312,31.009,33.268
8313,31.091,33.259
8314,31.057,33.297
8315,31.062,33.363
8316,31.091,33.353
8317,31.096,33.349
8318,31.139,33.311
8319,31.168,33.344
8320,31.187,33.184
8321,31.134,33.259
8322,31.125,33.363
8323,31.173,33.358
8324,31.303,33.297
8325,31.235,33.226
8326,31.25,33.396
8327,31.245,33.339
8328,31.226,33.273
8329,31.226,33.325
8330,31.259,33.264
8331,31.259,33.217
8332,31.226,33.254
8333,31.231,33.235
8334,31.216,33.297
8335,31.231,33.301
8336,31.293,33.344
8337,31.279,33.254
8338,31.173,33.297
8339,31.154,33.311
8340,31.173,33.268
8341,31.197,33.32
8342,31.101,33.264
8343,31.178,33.353
8344,31.394,33.292
8345,31.288,33.254
8346,31.283,33.349
8347,31.293,33.372
8348,31.279,33.33
8349,31.379,33.259
8350,31.355,33.353
8351,31.365,33.301
8352,31.365,33.33
8353,31.288,33.259
8354,31.423,33.292
8355,31.394,33.334
8356,31.447,33.264
8357,31.279,33.264
8358,31.25,33.306
8359,31.283,33.202
8360,31.283,33.231
8361,31.365,33.212
8362,31.442,33.226
8363,31.427,33.245
8364,31.423,33.202
8365,31.423,33.254
8366,31.341,33.24
8367,31.384,33.235
8368,31.432,33.245
8369,31.384,33.372
8370,31.394,33.283
8371,31.389,33.283
8372,31.384,33.254
8373,31.427,33.273
8374,31.437,33.231
8375,31.471,33.155
8376,31.408,33.08
8377,31.432,33.117
8378,31.427,33.212
8379,31.413,33.174
8380,31.461,33.198
8381,31.466,33.127
8382,31.48,33.24
8383,31.471,33.273
8384,31.49,33.193
8385,31.499,33.235
8386,31.552,33.25
8387,31.519,33.25
8388,31.509,33.301
8389,31.466,33.325
8390,31.547,33.316
8391,31.61,33.245
8392,31.619,33.264
8393,31.595,33.254
8394,31.533,33.188
8395,31.523,33.193
8396,31.61,33.24
8397,31.6,33.235
8398,31.576,33.235
8399,31.509,33.226
8400,31.533,33.188
8401,31.533,33.283
8402,31.571,33.273
8403,31.499,33.273
8404,31.538,33.235
8405,31.519,33.212
8406,31.509,33.207
8407,31.624,33.188
8408,31.59,33.297
8409,31.566,33.221
8410,31.6,33.386
8411,31.586,33.316
8412,31.677,33.363
8413,31.763,33.382
8414,31.806,33.433
8415,31.83,33.433
8416,31.806,33.424
8417,31.92,33.452
8418,31.887,33.391
8419,31.858,33.41
8420,31.877,33.49
8421,31.935,33.452
8422,31.906,33.537
8423,31.949,33.49
8424,31.93,33.433
8425,31.968,33.485
8426,31.901,33.41
8427,31.844,33.391
8428,31.973,33.382
8429,31.897,33.358
8430,31.925,33.452
8431,32.064,33.4
8432,31.973,33.377
8433,31.954,33.353
8434,31.963,33.41
8435,32.04,33.377
8436,32.021,33.297
8437,32.097,33.419
8438,32.092,33.433
8439,32.064,33.462
8440,32.049,33.452
8441,32.083,33.49
8442,32.14,33.443
8443,32.035,33.419
8444,32.045,33.424
8445,32.035,33.433
8446,32.045,33.386
8447,32.011,33.532
8448,32.025,33.405
8449,32.016,33.367
8450,32.03,33.391
8451,32.149,33.363
8452,32.102,33.363
8453,32.054,33.424
8454,32.073,33.363
8455,32.13,33.382
8456,32.016,33.485
8457,32.045,33.452
8458,32.049,33.429
8459,32.025,33.471
8460,32.04,33.448
8461,32.121,33.448
8462,32.149,33.419
8463,32.111,33.424
8464,32.083,33.4
8465,32.116,33.424
8466,32.173,33.386
8467,32.188,33.419
8468,32.178,33.419
8469,32.168,33.344
8470,32.126,33.49
8471,32.087,33.443
8472,32.145,33.499
8473,32.254,33.57
8474,32.183,33.481
8475,32.073,33.462
8476,32.221,33.509
8477,32.273,33.476
8478,32.202,33.542
8479,32.268,33.504
8480,32.216,33.532
8481,32.24,33.537
8482,32.288,33.471
8483,32.278,33.485
8484,32.34,33.537
8485,32.302,33.546
8486,32.235,33.537
8487,32.354,33.509
8488,32.316,33.518
8489,32.335,33.537
8490,32.373,33.349
8491,32.316,33.405
8492,32.354,33.556
8493,32.378,33.485
8494,32.302,33.448
8495,32.354,33.495
8496,32.283,33.448
8497,32.288,33.438
8498,32.368,33.358
8499,32.335,33.377
8500,32.406,33.424
8501,32.387,33.448
8502,32.383,33.438
8503,32.359,33.452
8504,32.478,33.4
8505,32.449,33.471
8506,32.425,33.457
8507,32.383,33.391
8508,32.359,33.466
8509,32.416,33.509
8510,32.444,33.49
8511,32.535,33.509
8512,32.492,33.466
8513,32.511,33.504
8514,32.535,33.504
8515,32.521,33.532
8516,32.544,33.546
8517,32.549,33.485
8518,32.544,33.504
8519,32.487,33.518
8520,32.473,33.509
8521,32.463,33.49
8522,32.53,33.462
8523,32.468,33.462
8524,32.444,33.528
8525,32.459,33.485
8526,32.525,33.556
8527,32.54,33.551
8528,32.544,33.495
8529,32.449,33.485
8530,32.611,33.429
8531,32.563,33.485
8532,32.625,33.509
8533,32.596,33.57
8534,32.559,33.542
8535,32.615,33.622
8536,32.63,33.466
8537,32.701,33.504
8538,32.71,33.476
8539,32.767,33.471
8540,32.739,33.565
8541,32.615,33.594
8542,32.701,33.514
8543,32.606,33.49
8544,32.677,33.532
8545,32.663,33.565
8546,32.682,33.523
8547,32.634,33.532
8548,32.606,33.551
8549,32.729,33.367
8550,32.71,33.466
8551,32.715,33.551
8552,32.767,33.49
8553,32.791,33.546
8554,32.739,33.499
8555,32.72,33.532
8556,32.8,33.561
8557,32.829,33.514
8558,32.824,33.462
8559,32.744,33.499
8560,32.715,33.509
8561,32.72,33.429
8562,32.682,33.433
8563,32.663,33.537
8564,32.63,33.499
8565,32.677,33.452
8566,32.71,33.499
8567,32.725,33.594
8568,32.791,33.546
8569,32.781,33.509
8570,32.805,33.481
8571,32.786,33.504
8572,32.767,33.462
8573,32.834,33.542
8574,32.691,33.565
8575,32.677,33.499
8576,32.687,33.495
8577,32.725,33.518
8578,32.796,33.537
8579,32.739,33.462
8580,32.781,33.514
8581,32.843,33.49
8582,32.8,33.589
8583,32.767,33.287
8584,32.748,33.419
8585,32.824,33.415
8586,32.829,33.532
8587,32.89,33.476
8588,32.852,33.485
8589,32.843,33.462
8590,32.843,33.485
8591,32.834,33.504
8592,32.815,33.514
8593,32.876,33.457
8594,32.862,33.466
8595,32.848,33.523
8596,32.838,33.476
8597,32.89,33.518
